"id";"nome";"uf"
"2580";"IGUATAMA";"MG"
"5098";"IGUATEMI";"MS"
"964";"IGUATU";"CE"
"4046";"IGUATU";"PR"
"2581";"IJACI";"MG"
"4783";"IJUI";"RS"
"3491";"ILHA COMPRIDA";"SP"
"1771";"ILHA DAS FLORES";"SE"
"759";"ILHA GRANDE";"PI"
"3492";"ILHA SOLTEIRA";"SP"
"3490";"ILHABELA";"SP"
"1984";"ILHEUS";"BA"
"4411";"ILHOTA";"SC"
"2582";"ILICINEA";"MG"
"4784";"ILOPOLIS";"RS"
"1325";"IMACULADA";"PB"
"4412";"IMARUI";"SC"
"4047";"IMBAU";"PR"
"4785";"IMBE";"RS"
"2583";"IMBE DE MINAS";"MG"
"4413";"IMBITUBA";"SC"
"4048";"IMBITUVA";"PR"
"4414";"IMBUIA";"SC"
"4786";"IMIGRANTE";"RS"
"539";"IMPERATRIZ";"MA"
"4049";"INACIO MARTINS";"PR"
"5370";"INACIOLANDIA";"GO"
"4050";"INAJA";"PR"
"1537";"INAJA";"PE"
"2584";"INCONFIDENTES";"MG"
"2585";"INDAIABIRA";"MG"
"4415";"INDAIAL";"SC"
"3493";"INDAIATUBA";"SP"
"965";"INDEPENDENCIA";"CE"
"4787";"INDEPENDENCIA";"RS"
"3494";"INDIANA";"SP"
"2586";"INDIANOPOLIS";"MG"
"4051";"INDIANOPOLIS";"PR"
"3495";"INDIAPORA";"SP"
"5371";"INDIARA";"GO"
"1772";"INDIAROBA";"SE"
"5184";"INDIAVAI";"MT"
"1326";"INGA";"PB"
"2587";"INGAI";"MG"
"1538";"INGAZEIRA";"PE"
"4788";"INHACORA";"RS"
"1985";"INHAMBUPE";"BA"
"206";"INHANGAPI";"PA"
"1681";"INHAPI";"AL"
"2588";"INHAPIM";"MG"
"2589";"INHAUMA";"MG"
"760";"INHUMA";"PI"
"5372";"INHUMAS";"GO"
"2590";"INIMUTABA";"MG"
"5099";"INOCENCIA";"MS"
"3496";"INUBIA PAULISTA";"SP"
"4416";"IOMERE";"SC"
"2591";"IPABA";"MG"
"5373";"IPAMERI";"GO"
"2592";"IPANEMA";"MG"
"1123";"IPANGUACU";"RN"
"966";"IPAPORANGA";"CE"
"2593";"IPATINGA";"MG"
"3497";"IPAUCU";"SP"
"967";"IPAUMIRIM";"CE"
"4789";"IPE";"RS"
"1986";"IPECAETA";"BA"
"3498";"IPERO";"SP"
"3499";"IPEUNA";"SP"
"2594";"IPIACU";"MG"
"1987";"IPIAU";"BA"
"3500";"IPIGUA";"SP"
"1988";"IPIRA";"BA"
"4417";"IPIRA";"SC"
"4052";"IPIRANGA";"PR"
"761";"IPIRANGA DO PIAUI";"PI"
"4790";"IPIRANGA DO SUL";"RS"
"101";"IPIXUNA";"AM"
"207";"IPIXUNA DO PARA";"PA"
"1539";"IPOJUCA";"PE"
"5374";"IPORA";"GO"
"4053";"IPORA";"PR"
"4418";"IPORA DO OESTE";"SC"
"3501";"IPORANGA";"SP"
"968";"IPU";"CE"
"3502";"IPUA";"SP"
"4419";"IPUACU";"SC"
"1540";"IPUBI";"PE"
"1124";"IPUEIRA";"RN"
"369";"IPUEIRAS";"TO"
"969";"IPUEIRAS";"CE"
"2595";"IPUIUNA";"MG"
"4420";"IPUMIRIM";"SC"
"1989";"IPUPIARA";"BA"
"970";"IRACEMA";"CE"
"144";"IRACEMA";"RR"
"4054";"IRACEMA DO OESTE";"PR"
"3503";"IRACEMAPOLIS";"SP"
"4421";"IRACEMINHA";"SC"
"4791";"IRAI";"RS"
"2596";"IRAI DE MINAS";"MG"
"1990";"IRAJUBA";"BA"
"1991";"IRAMAIA";"BA"
"102";"IRANDUBA";"AM"
"4422";"IRANI";"SC"
"3504";"IRAPUA";"SP"
"3505";"IRAPURU";"SP"
"1992";"IRAQUARA";"BA"
"1993";"IRARA";"BA"
"4423";"IRATI";"SC"
"4055";"IRATI";"PR"
"971";"IRAUCUBA";"CE"
"1994";"IRECE";"BA"
"4056";"IRETAMA";"PR"
"4424";"IRINEOPOLIS";"SC"
"208";"IRITUIA";"PA"
"3122";"IRUPI";"ES"
"762";"ISAIAS COELHO";"PI"
"5375";"ISRAELANDIA";"GO"
"4425";"ITA";"SC"
"4792";"ITAARA";"RS"
"1773";"ITABAIANA";"SE"
"1327";"ITABAIANA";"PB"
"1774";"ITABAIANINHA";"SE"
"1995";"ITABELA";"BA"
"3506";"ITABERA";"SP"
"1996";"ITABERABA";"BA"
"5376";"ITABERAI";"GO"
"1775";"ITABI";"SE"
"2597";"ITABIRA";"MG"
"2598";"ITABIRINHA DE MANTENA";"MG"
"2599";"ITABIRITO";"MG"
"3195";"ITABORAI";"RJ"
"1997";"ITABUNA";"BA"
"370";"ITACAJA";"TO"
"2600";"ITACAMBIRA";"MG"
"2601";"ITACARAMBI";"MG"
"1998";"ITACARE";"BA"
"103";"ITACOATIARA";"AM"
"1541";"ITACURUBA";"PE"
"4793";"ITACURUBI";"RS"
"1999";"ITAETE";"BA"
"2000";"ITAGI";"BA"
"2001";"ITAGIBA";"BA"
"2002";"ITAGIMIRIM";"BA"
"3123";"ITAGUACU";"ES"
"2003";"ITAGUACU DA BAHIA";"BA"
"3196";"ITAGUAI";"RJ"
"4057";"ITAGUAJE";"PR"
"2602";"ITAGUARA";"MG"
"5377";"ITAGUARI";"GO"
"5378";"ITAGUARU";"GO"
"371";"ITAGUATINS";"TO"
"3507";"ITAI";"SP"
"1542";"ITAIBA";"PE"
"972";"ITAICABA";"CE"
"763";"ITAINOPOLIS";"PI"
"4426";"ITAIOPOLIS";"SC"
"540";"ITAIPAVA DO GRAJAU";"MA"
"2603";"ITAIPE";"MG"
"4058";"ITAIPULANDIA";"PR"
"973";"ITAITINGA";"CE"
"209";"ITAITUBA";"PA"
"1125";"ITAJA";"RN"
"5379";"ITAJA";"GO"
"4427";"ITAJAI";"SC"
"3508";"ITAJOBI";"SP"
"3509";"ITAJU";"SP"
"2004";"ITAJU DO COLONIA";"BA"
"2604";"ITAJUBA";"MG"
"2005";"ITAJUIPE";"BA"
"3197";"ITALVA";"RJ"
"1543";"ITAMARACA";"PE"
"2006";"ITAMARAJU";"BA"
"2605";"ITAMARANDIBA";"MG"
"104";"ITAMARATI";"AM"
"2606";"ITAMARATI DE MINAS";"MG"
"2007";"ITAMARI";"BA"
"2607";"ITAMBACURI";"MG"
"4059";"ITAMBARACA";"PR"
"1544";"ITAMBE";"PE"
"2008";"ITAMBE";"BA"
"4060";"ITAMBE";"PR"
"2608";"ITAMBE DO MATO DENTRO";"MG"
"2609";"ITAMOGI";"MG"
"2610";"ITAMONTE";"MG"
"2009";"ITANAGRA";"BA"
"3510";"ITANHAEM";"SP"
"2611";"ITANHANDU";"MG"
"2010";"ITANHEM";"BA"
"2612";"ITANHOMI";"MG"
"2613";"ITAOBIM";"MG"
"3511";"ITAOCA";"SP"
"3198";"ITAOCARA";"RJ"
"5380";"ITAPACI";"GO"
"974";"ITAPAGE";"CE"
"2614";"ITAPAGIPE";"MG"
"2011";"ITAPARICA";"BA"
"2012";"ITAPE";"BA"
"2013";"ITAPEBI";"BA"
"2615";"ITAPECERICA";"MG"
"3512";"ITAPECERICA DA SERRA";"SP"
"541";"ITAPECURU MIRIM";"MA"
"4061";"ITAPEJARA D'OESTE";"PR"
"4428";"ITAPEMA";"SC"
"3124";"ITAPEMIRIM";"ES"
"4062";"ITAPERUCU";"PR"
"3199";"ITAPERUNA";"RJ"
"1545";"ITAPETIM";"PE"
"2014";"ITAPETINGA";"BA"
"3513";"ITAPETININGA";"SP"
"3514";"ITAPEVA";"SP"
"2616";"ITAPEVA";"MG"
"3515";"ITAPEVI";"SP"
"2015";"ITAPICURU";"BA"
"975";"ITAPIPOCA";"CE"
"3516";"ITAPIRA";"SP"
"105";"ITAPIRANGA";"AM"
"4429";"ITAPIRANGA";"SC"
"5381";"ITAPIRAPUA";"GO"
"3517";"ITAPIRAPUA PAULISTA";"SP"
"372";"ITAPIRATINS";"TO"
"1546";"ITAPISSUMA";"PE"
"2016";"ITAPITANGA";"BA"
"976";"ITAPIUNA";"CE"
"4430";"ITAPOA";"SC"
"3518";"ITAPOLIS";"SP"
"5100";"ITAPORA";"MS"
"373";"ITAPORA DO TOCANTINS";"TO"
"3519";"ITAPORANGA";"SP"
"1328";"ITAPORANGA";"PB"
"1776";"ITAPORANGA D'AJUDA";"SE"
"1329";"ITAPOROROCA";"PB"
"4794";"ITAPUCA";"RS"
"3520";"ITAPUI";"SP"
"3521";"ITAPURA";"SP"
"5382";"ITAPURANGA";"GO"
"3522";"ITAQUAQUECETUBA";"SP"
"2017";"ITAQUARA";"BA"
"4795";"ITAQUI";"RS"
"5101";"ITAQUIRAI";"MS"
"1547";"ITAQUITINGA";"PE"
"3125";"ITARANA";"ES"
"2018";"ITARANTIM";"BA"
"3523";"ITARARE";"SP"
"977";"ITAREMA";"CE"
"3524";"ITARIRI";"SP"
"5383";"ITARUMA";"GO"
"3200";"ITATIAIA";"RJ"
"2617";"ITATIAIUCU";"MG"
"3525";"ITATIBA";"SP"
"4796";"ITATIBA DO SUL";"RS"
"2019";"ITATIM";"BA"
"3526";"ITATINGA";"SP"
"978";"ITATIRA";"CE"
"1330";"ITATUBA";"PB"
"1126";"ITAU";"RN"
"2618";"ITAU DE MINAS";"MG"
"5185";"ITAUBA";"MT"
"301";"ITAUBAL";"AP"
"5384";"ITAUCU";"GO"
"764";"ITAUEIRA";"PI"
"2619";"ITAUNA";"MG"
"4063";"ITAUNA DO SUL";"PR"
"2620";"ITAVERAVA";"MG"
"2621";"ITINGA";"MG"
"542";"ITINGA DO MARANHAO";"MA"
"5186";"ITIQUIRA";"MT"
"3527";"ITIRAPINA";"SP"
"3528";"ITIRAPUA";"SP"
"2020";"ITIRUCU";"BA"
"2021";"ITIUBA";"BA"
"3529";"ITOBI";"SP"
"2022";"ITORORO";"BA"
"3530";"ITU";"SP"
"2023";"ITUACU";"BA"
"2024";"ITUBERA";"BA"
"2622";"ITUETA";"MG"
"2623";"ITUIUTABA";"MG"
"5385";"ITUMBIARA";"GO"
"2624";"ITUMIRIM";"MG"
"3531";"ITUPEVA";"SP"
"210";"ITUPIRANGA";"PA"
"4431";"ITUPORANGA";"SC"
"2625";"ITURAMA";"MG"
"2626";"ITUTINGA";"MG"
"3532";"ITUVERAVA";"SP"
"2025";"IUIU";"BA"
"3126";"IUNA";"ES"
"4064";"IVAI";"PR"
"4065";"IVAIPORA";"PR"
"4066";"IVATE";"PR"
"4067";"IVATUBA";"PR"
"5102";"IVINHEMA";"MS"
"5386";"IVOLANDIA";"GO"
"4797";"IVORA";"RS"
"4798";"IVOTI";"RS"
"1548";"JABOATAO DOS GUARARAPES";"PE"
"4432";"JABORA";"SC"
"2026";"JABORANDI";"BA"
"3533";"JABORANDI";"SP"
"4068";"JABOTI";"PR"
"4799";"JABOTICABA";"RS"
"3534";"JABOTICABAL";"SP"
"2627";"JABOTICATUBAS";"MG"
"1127";"JACANA";"RN"
"2027";"JACARACI";"BA"
"1331";"JACARAU";"PB"
"1682";"JACARE DOS HOMENS";"AL"
"211";"JACAREACANGA";"PA"
"3535";"JACAREI";"SP"
"4069";"JACAREZINHO";"PR"
"3536";"JACI";"SP"
"5187";"JACIARA";"MT"
"2628";"JACINTO";"MG"
"4433";"JACINTO MACHADO";"SC"
"2028";"JACOBINA";"BA"
"765";"JACOBINA DO PIAUI";"PI"
"2629";"JACUI";"MG"
"1683";"JACUIPE";"AL"
"212";"JACUNDA";"PA"
"3537";"JACUPIRANGA";"SP"
"4800";"JACUTINGA";"RS"
"2630";"JACUTINGA";"MG"
"4070";"JAGUAPITA";"PR"
"2029";"JAGUAQUARA";"BA"
"2631";"JAGUARACU";"MG"
"4801";"JAGUARAO";"RS"
"2030";"JAGUARARI";"BA"
"3127";"JAGUARE";"ES"
"979";"JAGUARETAMA";"CE"
"4802";"JAGUARI";"RS"
"4071";"JAGUARIAIVA";"PR"
"980";"JAGUARIBARA";"CE"
"981";"JAGUARIBE";"CE"
"2031";"JAGUARIPE";"BA"
"3538";"JAGUARIUNA";"SP"
"982";"JAGUARUANA";"CE"
"4434";"JAGUARUNA";"SC"
"2632";"JAIBA";"MG"
"766";"JAICOS";"PI"
"3539";"JALES";"SP"
"37";"JAMARI";"RO"
"3540";"JAMBEIRO";"SP"
"2633";"JAMPRUCA";"MG"
"2634";"JANAUBA";"MG"
"5387";"JANDAIA";"GO"
"4072";"JANDAIA DO SUL";"PR"
"1128";"JANDAIRA";"RN"
"2032";"JANDAIRA";"BA"
"3541";"JANDIRA";"SP"
"1129";"JANDUIS";"RN"
"5188";"JANGADA";"MT"
"4073";"JANIOPOLIS";"PR"
"2635";"JANUARIA";"MG"
"1130";"JANUARIO CICCO";"RN"
"2636";"JAPARAIBA";"MG"
"1684";"JAPARATINGA";"AL"
"1777";"JAPARATUBA";"SE"
"3201";"JAPERI";"RJ"
"1131";"JAPI";"RN"
"4074";"JAPIRA";"PR"
"1778";"JAPOATA";"SE"
"2637";"JAPONVAR";"MG"
"5103";"JAPORA";"MS"
"106";"JAPURA";"AM"
"4075";"JAPURA";"PR"
"1549";"JAQUEIRA";"PE"
"4803";"JAQUIRANA";"RS"
"5388";"JARAGUA";"GO"
"4435";"JARAGUA DO SUL";"SC"
"5104";"JARAGUARI";"MS"
"1685";"JARAMATAIA";"AL"
"5105";"JARDIM";"MS"
"983";"JARDIM";"CE"
"4076";"JARDIM ALEGRE";"PR"
"1132";"JARDIM DE ANGICOS";"RN"
"1133";"JARDIM DE PIRANHAS";"RN"
"767";"JARDIM DO MULATO";"PI"
"1134";"JARDIM DO SERIDO";"RN"
"4077";"JARDIM OLINDA";"PR"
"4436";"JARDINOPOLIS";"SC"
"3542";"JARDINOPOLIS";"SP"
"4804";"JARI";"RS"
"3543";"JARINU";"SP"
"11";"JARU";"RO"
"5389";"JATAI";"GO"
"4078";"JATAIZINHO";"PR"
"1550";"JATAUBA";"PE"
"5106";"JATEI";"MS"
"984";"JATI";"CE"
"1551";"JATOBA";"PE"
"543";"JATOBA";"MA"
"768";"JATOBA DO PIAUI";"PI"
"3544";"JAU";"SP"
"374";"JAU DO TOCANTINS";"TO"
"5390";"JAUPACI";"GO"
"5189";"JAURU";"MT"
"2638";"JECEABA";"MG"
"2639";"JENIPAPO DE MINAS";"MG"
"544";"JENIPAPO DOS VIEIRAS";"MA"
"2640";"JEQUERI";"MG"
"2033";"JEQUIE";"BA"
"2641";"JEQUITAI";"MG"
"2642";"JEQUITIBA";"MG"
"2643";"JEQUITINHONHA";"MG"
"2034";"JEREMOABO";"BA"
"1332";"JERICO";"PB"
"3545";"JERIQUARA";"SP"
"3128";"JERONIMO MONTEIRO";"ES"
"769";"JERUMENHA";"PI"
"2644";"JESUANIA";"MG"
"4079";"JESUITAS";"PR"
"5391";"JESUPOLIS";"GO"
"12";"JI-PARANA";"RO"
"985";"JIJOCA DE JERICOACOARA";"CE"
"2035";"JIQUIRICA";"BA"
"2036";"JITAUNA";"BA"
"4437";"JOACABA";"SC"
"2645";"JOAIMA";"MG"
"2646";"JOANESIA";"MG"
"3546";"JOANOPOLIS";"SP"
"1552";"JOAO ALFREDO";"PE"
"1135";"JOAO CAMARA";"RN"
"770";"JOAO COSTA";"PI"
"1136";"JOAO DIAS";"RN"
"2037";"JOAO DOURADO";"BA"
"545";"JOAO LISBOA";"MA"
"2647";"JOAO MONLEVADE";"MG"
"3129";"JOAO NEIVA";"ES"
"1333";"JOAO PESSOA";"PB"
"2648";"JOAO PINHEIRO";"MG"
"3547";"JOAO RAMALHO";"SP"
"2649";"JOAQUIM FELICIO";"MG"
"1686";"JOAQUIM GOMES";"AL"
"1553";"JOAQUIM NABUCO";"PE"
"771";"JOAQUIM PIRES";"PI"
"4080";"JOAQUIM TAVORA";"PR"
"772";"JOCA MARQUES";"PI"
"4805";"JOIA";"RS"
"4438";"JOINVILLE";"SC"
"2650";"JORDANIA";"MG"
"61";"JORDAO";"AC"
"4439";"JOSE BOITEUX";"SC"
"3548";"JOSE BONIFACIO";"SP"
"1137";"JOSE DA PENHA";"RN"
"773";"JOSE DE FREITAS";"PI"
"2651";"JOSE GONCALVES DE MINAS";"MG"
"2652";"JOSE RAYDAN";"MG"
"546";"JOSELANDIA";"MA"
"2653";"JOSENOPOLIS";"MG"
"5392";"JOVIANIA";"GO"
"5190";"JUARA";"MT"
"1334";"JUAREZ TAVORA";"PB"
"375";"JUARINA";"TO"
"2655";"JUATUBA";"MG"
"1335";"JUAZEIRINHO";"PB"
"2038";"JUAZEIRO";"BA"
"986";"JUAZEIRO DO NORTE";"CE"
"774";"JUAZEIRO DO PIAUI";"PI"
"987";"JUCAS";"CE"
"1554";"JUCATI";"PE"
"2039";"JUCURUCU";"BA"
"1138";"JUCURUTU";"RN"
"5191";"JUINA";"MT"
"2656";"JUIZ DE FORA";"MG"
"775";"JULIO BORGES";"PI"
"4806";"JULIO DE CASTILHOS";"RS"
"3549";"JULIO MESQUITA";"SP"
"3550";"JUMIRIM";"SP"
"547";"JUNCO DO MARANHAO";"MA"
"1336";"JUNCO DO SERIDO";"PB"
"1687";"JUNDIA";"AL"
"3551";"JUNDIAI";"SP"
"4081";"JUNDIAI DO SUL";"PR"
"1688";"JUNQUEIRO";"AL"
"3552";"JUNQUEIROPOLIS";"SP"
"1555";"JUPI";"PE"
"4440";"JUPIA";"SC"
"3553";"JUQUIA";"SP"
"3554";"JUQUITIBA";"SP"
"2657";"JURAMENTO";"MG"
"4082";"JURANDA";"PR"
"1556";"JUREMA";"PE"
"776";"JUREMA";"PI"
"1337";"JURIPIRANGA";"PB"
"1338";"JURU";"PB"
"107";"JURUA";"AM"
"2658";"JURUAIA";"MG"
"5192";"JURUENA";"MT"
"213";"JURUTI";"PA"
"5193";"JUSCIMEIRA";"MT"
"4083";"JUSSARA";"PR"
"2040";"JUSSARA";"BA"
"5393";"JUSSARA";"GO"
"2041";"JUSSARI";"BA"
"2042";"JUSSIAPE";"BA"
"108";"JUTAI";"AM"
"5107";"JUTI";"MS"
"2659";"JUVENILIA";"MG"
"4084";"KALORE";"PR"
"109";"LABREA";"AM"
"4441";"LACERDOPOLIS";"SC"
"2660";"LADAINHA";"MG"
"5108";"LADARIO";"MS"
"2043";"LAFAIETE COUTINHO";"BA"
"2661";"LAGAMAR";"MG"
"1779";"LAGARTO";"SE"
"4442";"LAGES";"SC"
"548";"LAGO DA PEDRA";"MA"
"549";"LAGO DO JUNCO";"MA"
"552";"LAGO DOS RODRIGUES";"MA"
"550";"LAGO VERDE";"MA"
"1339";"LAGOA";"PB"
"778";"LAGOA ALEGRE";"PI"
"1139";"LAGOA D'ANTA";"RN"
"1689";"LAGOA DA CANOA";"AL"
"376";"LAGOA DA CONFUSAO";"TO"
"2662";"LAGOA DA PRATA";"MG"
"1340";"LAGOA DE DENTRO";"PB"
"1140";"LAGOA DE PEDRAS";"RN"
"780";"LAGOA DE SAO FRANCISCO";"PI"
"1141";"LAGOA DE VELHOS";"RN"
"779";"LAGOA DO BARRO DO PIAUI";"PI"
"1557";"LAGOA DO CARRO";"PE"
"1558";"LAGOA DO ITAENGA";"PE"
"551";"LAGOA DO MATO";"MA"
"1559";"LAGOA DO OURO";"PE"
"781";"LAGOA DO PIAUI";"PI"
"782";"LAGOA DO SITIO";"PI"
"377";"LAGOA DO TOCANTINS";"TO"
"1560";"LAGOA DOS GATOS";"PE"
"2663";"LAGOA DOS PATOS";"MG"
"4808";"LAGOA DOS TRES CANTOS";"RS"
"2664";"LAGOA DOURADA";"MG"
"2665";"LAGOA FORMOSA";"MG"
"1561";"LAGOA GRANDE";"PE"
"2666";"LAGOA GRANDE";"MG"
"553";"LAGOA GRANDE DO MARANHAO";"MA"
"1142";"LAGOA NOVA";"RN"
"2044";"LAGOA REAL";"BA"
"1143";"LAGOA SALGADA";"RN"
"2667";"LAGOA SANTA";"MG"
"1341";"LAGOA SECA";"PB"
"4809";"LAGOA VERMELHA";"RS"
"4807";"LAGOAO";"RS"
"3555";"LAGOINHA";"SP"
"777";"LAGOINHA DO PIAUI";"PI"
"4443";"LAGUNA";"SC"
"5109";"LAGUNA CARAPA";"MS"
"2045";"LAJE";"BA"
"3202";"LAJE DO MURIAE";"RJ"
"4810";"LAJEADO";"RS"
"378";"LAJEADO";"TO"
"4811";"LAJEADO DO BUGRE";"RS"
"4444";"LAJEADO GRANDE";"SC"
"554";"LAJEADO NOVO";"MA"
"2046";"LAJEDAO";"BA"
"2047";"LAJEDINHO";"BA"
"1562";"LAJEDO";"PE"
"2048";"LAJEDO DO TABOCAL";"BA"
"1144";"LAJES";"RN"
"1145";"LAJES PINTADAS";"RN"
"2668";"LAJINHA";"MG"
"2049";"LAMARAO";"BA"
"2669";"LAMBARI";"MG"
"5194";"LAMBARI D'OESTE";"MT"
"2670";"LAMIM";"MG"
"783";"LANDRI SALES";"PI"
"4085";"LAPA";"PR"
"2050";"LAPAO";"BA"
"3130";"LARANJA DA TERRA";"ES"
"4086";"LARANJAL";"PR"
"2671";"LARANJAL";"MG"
"302";"LARANJAL DO JARI";"AP"
"3556";"LARANJAL PAULISTA";"SP"
"1780";"LARANJEIRAS";"SE"
"4087";"LARANJEIRAS DO SUL";"PR"
"2672";"LASSANCE";"MG"
"1342";"LASTRO";"PB"
"4445";"LAURENTINO";"SC"
"2051";"LAURO DE FREITAS";"BA"
"4446";"LAURO MULLER";"SC"
"379";"LAVANDEIRA";"TO"
"3557";"LAVINIA";"SP"
"2673";"LAVRAS";"MG"
"988";"LAVRAS DA MANGABEIRA";"CE"
"4812";"LAVRAS DO SUL";"RS"
"3558";"LAVRINHAS";"SP"
"2674";"LEANDRO FERREIRA";"MG"
"4447";"LEBON REGIS";"SC"
"3559";"LEME";"SP"
"2675";"LEME DO PRADO";"MG"
"2052";"LENCOIS";"BA"
"3560";"LENCOIS PAULISTA";"SP"
"4448";"LEOBERTO LEAL";"SC"
"2676";"LEOPOLDINA";"MG"
"5394";"LEOPOLDO DE BULHOES";"GO"
"4088";"LEOPOLIS";"PR"
"4813";"LIBERATO SALZANO";"RS"
"2677";"LIBERDADE";"MG"
"2053";"LICINIO DE ALMEIDA";"BA"
"4089";"LIDIANOPOLIS";"PR"
"555";"LIMA CAMPOS";"MA"
"2678";"LIMA DUARTE";"MG"
"3561";"LIMEIRA";"SP"
"2679";"LIMEIRA DO OESTE";"MG"
"1563";"LIMOEIRO";"PE"
"1690";"LIMOEIRO DE ANADIA";"AL"
"214";"LIMOEIRO DO AJURU";"PA"
"989";"LIMOEIRO DO NORTE";"CE"
"4090";"LINDOESTE";"PR"
"3562";"LINDOIA";"SP"
"4449";"LINDOIA DO SUL";"SC"
"4814";"LINDOLFO COLLOR";"RS"
"4815";"LINHA NOVA";"RS"
"3131";"LINHARES";"ES"
"3563";"LINS";"SP"
"1343";"LIVRAMENTO";"PB"
"2054";"LIVRAMENTO DO BRUMADO";"BA"
"380";"LIZARDA";"TO"
"4091";"LOANDA";"PR"
"4092";"LOBATO";"PR"
"1344";"LOGRADOURO";"PB"
"4093";"LONDRINA";"PR"
"2680";"LONTRA";"MG"
"4450";"LONTRAS";"SC"
"3564";"LORENA";"SP"
"556";"LORETO";"MA"
"3565";"LOURDES";"SP"
"3566";"LOUVEIRA";"SP"
"5195";"LUCAS DO RIO VERDE";"MT"
"3567";"LUCELIA";"SP"
"1345";"LUCENA";"PB"
"3568";"LUCIANOPOLIS";"SP"
"5196";"LUCIARA";"MT"
"1146";"LUCRECIA";"RN"
"3569";"LUIS ANTONIO";"SP"
"784";"LUIS CORREIA";"PI"
"557";"LUIS DOMINGUES";"MA"
"1147";"LUIS GOMES";"RN"
"2681";"LUISBURGO";"MG"
"2682";"LUISLANDIA";"MG"
"4451";"LUIZ ALVES";"SC"
"4094";"LUIZIANA";"PR"
"3570";"LUIZIANIA";"SP"
"2683";"LUMINARIAS";"MG"
"4095";"LUNARDELLI";"PR"
"3571";"LUPERCIO";"SP"
"4096";"LUPIONOPOLIS";"PR"
"3572";"LUTECIA";"SP"
"2684";"LUZ";"MG"
"4452";"LUZERNA";"SC"
"5395";"LUZIANIA";"GO"
"785";"LUZILANDIA";"PI"
"381";"LUZINOPOLIS";"TO"
"3203";"MACAE";"RJ"
"1148";"MACAIBA";"RN"
"2055";"MACAJUBA";"BA"
"4817";"MACAMBARA";"RS"
"1781";"MACAMBIRA";"SE"
"303";"MACAPA";"AP"
"1564";"MACAPARANA";"PE"
"2056";"MACARANI";"BA"
"3573";"MACATUBA";"SP"
"1149";"MACAU";"RN"
"3574";"MACAUBAL";"SP"
"2057";"MACAUBAS";"BA"
"3575";"MACEDONIA";"SP"
"1691";"MACEIO";"AL"
"2685";"MACHACALIS";"MG"
"4816";"MACHADINHO";"RS"
"13";"MACHADINHO D'OESTE";"RO"
"2686";"MACHADO";"MG"
"1565";"MACHADOS";"PE"
"4453";"MACIEIRA";"SC"
"3204";"MACUCO";"RJ"
"2058";"MACURURE";"BA"
"990";"MADALENA";"CE"
"786";"MADEIRO";"PI"
"2059";"MADRE DE DEUS";"BA"
"2687";"MADRE DE DEUS DE MINAS";"MG"
"1346";"MAE D'AGUA";"PB"
"215";"MAE DO RIO";"PA"
"2060";"MAETINGA";"BA"
"4454";"MAFRA";"SC"
"216";"MAGALHAES BARATA";"PA"
"558";"MAGALHAES DE ALMEIDA";"MA"
"3576";"MAGDA";"SP"
"3205";"MAGE";"RJ"
"2061";"MAIQUINIQUE";"BA"
"2062";"MAIRI";"BA"
"3577";"MAIRINQUE";"SP"
"3578";"MAIRIPORA";"SP"
"5396";"MAIRIPOTABA";"GO"
"4455";"MAJOR GERCINO";"SC"
"1692";"MAJOR ISIDORO";"AL"
"1150";"MAJOR SALES";"RN"
"4456";"MAJOR VIEIRA";"SC"
"2688";"MALACACHETA";"MG"
"2063";"MALHADA";"BA"
"2064";"MALHADA DE PEDRAS";"BA"
"1782";"MALHADA DOS BOIS";"SE"
"1783";"MALHADOR";"SE"
"4097";"MALLET";"PR"
"1347";"MALTA";"PB"
"1348";"MAMANGUAPE";"PB"
"5397";"MAMBAI";"GO"
"4098";"MAMBORE";"PR"
"2689";"MAMONAS";"MG"
"4818";"MAMPITUBA";"RS"
"110";"MANACAPURU";"AM"
"1349";"MANAIRA";"PB"
"111";"MANAQUIRI";"AM"
"1566";"MANARI";"PE"
"112";"MANAUS";"AM"
"62";"MANCIO LIMA";"AC"
"4099";"MANDAGUACU";"PR"
"4100";"MANDAGUARI";"PR"
"4101";"MANDIRITUBA";"PR"
"3579";"MANDURI";"SP"
"4102";"MANFRINOPOLIS";"PR"
"2690";"MANGA";"MG"
"3206";"MANGARATIBA";"RJ"
"4103";"MANGUEIRINHA";"PR"
"2691";"MANHUACU";"MG"
"2692";"MANHUMIRIM";"MG"
"113";"MANICORE";"AM"
"787";"MANOEL EMIDIO";"PI"
"4104";"MANOEL RIBAS";"PR"
"63";"MANOEL URBANO";"AC"
"4819";"MANOEL VIANA";"RS"
"2065";"MANOEL VITORINO";"BA"
"2066";"MANSIDAO";"BA"
"2693";"MANTENA";"MG"
"3132";"MANTENOPOLIS";"ES"
"4820";"MAQUINE";"RS"
"2695";"MAR DE ESPANHA";"MG"
"1697";"MAR VERMELHO";"AL"
"5398";"MARA ROSA";"GO"
"114";"MARAA";"AM"
"217";"MARABA";"PA"
"3580";"MARABA PAULISTA";"SP"
"559";"MARACACUME";"MA"
"3581";"MARACAI";"SP"
"4457";"MARACAJA";"SC"
"5110";"MARACAJU";"MS"
"218";"MARACANA";"PA"
"991";"MARACANAU";"CE"
"2067";"MARACAS";"BA"
"1693";"MARAGOGI";"AL"
"2068";"MARAGOGIPE";"BA"
"1567";"MARAIAL";"PE"
